Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
W/SALE,AM 10 MG TAB,01/02/2020,2,7,1.141,1.267
MSQ,Zoloft,16/01/2020,2,14,1.749,1.893
MABELLA1,Miralax,20/01/2020,2,26,1.921,2.087
MSQ,Amaryl,21/01/2020,2,15,2.007,2.169
MARS,Amaryl,12/02/2020,2,17,2.007,2.169
NOV 18TH,Panadol,22/01/2020,2,25,0.21,0.29
ALKHUWAIR,Zoloft,30/01/2020,2,7,1.749,1.893
HAIL,NyQuill,24/01/2020,2,8,1.551,1.688
MARS,Miralax,12/02/2020,2,10,1.921,2.087
W/SALE,Miralax,16/01/2020,2,28,1.921,2.087
SQGM,Emend,13/02/2020,2,8,0.342,0.42
MSQ,Magne B6,21/01/2020,2,15,1.835,1.98
HAIL,Visine,04/01/2020,2,5,0.663,0.756
NOV 18TH,Amaryl,03/01/2020,2,4,2.007,2.169
HAIL,BON CREAM 15G,07/01/2020,2,9,0.793,0.887
ALKHUWAIR,NyQuill,12/01/2020,2,23,1.551,1.688
W/SALE,Visine,01/02/2020,2,14,0.663,0.756
HAIL,A D  25GM. CREAM,26/01/2020,2,19,1.669,1.808
SHELL,AM 10 MG TAB,07/01/2020,2,4,1.141,1.267
SQGM,BON CREAM 15G,07/01/2020,2,20,0.793,0.887
W/SALE,Zoloft,16/02/2020,2,15,1.749,1.893
MSQ,Panadol,12/02/2020,2,24,0.21,0.29
MSQ,NyQuill,17/02/2020,2,19,1.551,1.688
ALKHUWAIR,BE PLUS 30G,16/01/2020,2,16,1.802,1.934
MSQ,Zoloft,03/02/2020,2,3,1.749,1.893
HAIL,Risperdal,18/01/2020,2,22,0.975,1.07
HAIL,Sebastian 20GM CREAM,25/01/2020,2,25,1.534,1.638
NOV 18TH,BE PLUS 30G,07/02/2020,2,7,1.802,1.934
NOV 18TH,Panadol,29/01/2020,2,1,0.21,0.29
HAIL,Lisinopril,05/02/2020,2,27,1.107,1.206
MARS,Panadol,09/02/2020,2,11,0.21,0.29
SQGM,Lisinopril,04/02/2020,2,22,1.107,1.206
W/SALE,Panadol,08/02/2020,2,7,0.21,0.29
ALKHUWAIR,A 5 MG TAB,26/01/2020,2,11,1.128,1.218
HAIL,A D  25GM. CREAM,05/02/2020,2,13,1.669,1.808
MABELLA1,BE PLUS 30G,16/02/2020,2,22,1.802,1.934
HAIL,Zovirax,03/02/2020,2,3,1.774,1.897
SHELL,Zovirax,24/01/2020,2,11,1.774,1.897
MARS,Emend,27/01/2020,2,21,0.342,0.42
SHELL,Amaryl,11/02/2020,2,19,2.007,2.169
W/SALE,AM 10 MG TAB,12/02/2020,2,21,1.141,1.267
SHELL,Visine,25/01/2020,2,22,0.663,0.756
W/SALE,Miralax,17/02/2020,2,8,1.921,2.087
SHELL,BON CREAM 15G,06/01/2020,2,21,0.793,0.887
NOV 18TH,Emend,15/02/2020,2,25,0.342,0.42
W/SALE,Miralax,21/01/2020,2,28,1.921,2.087
W/SALE,Visine,01/01/2020,2,3,0.663,0.756
SHELL,Panadol,01/01/2020,2,12,0.21,0.29
MARS,Panadol,30/01/2020,2,25,0.21,0.29
SQGM,Miralax,09/02/2020,2,18,1.921,2.087
SHELL,Zovirax,10/02/2020,2,25,1.774,1.897
SQGM,BE PLUS 30G,29/01/2020,2,29,1.802,1.934
MARS,NyQuill,29/01/2020,2,14,1.551,1.688
MSQ,AM 10 MG TAB,25/01/2020,2,6,1.141,1.267
W/SALE,Emend,12/02/2020,2,15,0.342,0.42
SQGM,Magne B6,25/01/2020,2,18,1.835,1.98
MABELLA1,Emend,12/02/2020,2,1,0.342,0.42
SQGM,A D  25GM. CREAM,22/01/2020,2,4,1.669,1.808
SHELL,BON CREAM 15G,13/01/2020,2,9,0.793,0.887
W/SALE,Advil,14/02/2020,2,8,0.497,0.582
MSQ,NyQuill,07/01/2020,2,22,1.551,1.688
MABELLA1,Zoloft,20/01/2020,2,23,1.749,1.893
HAIL,Advil,10/02/2020,2,16,0.497,0.582
NOV 18TH,Zovirax,29/01/2020,2,13,1.774,1.897
SHELL,NyQuill,24/01/2020,2,2,1.551,1.688
MARS,Miralax,03/01/2020,2,1,1.921,2.087
SQGM,BON CREAM 15G,10/02/2020,2,14,0.793,0.887
MABELLA1,NyQuill,27/01/2020,2,27,1.551,1.688
ALKHUWAIR,BE PLUS 30G,07/02/2020,2,3,1.802,1.934
MABELLA1,Miralax,11/01/2020,2,21,1.921,2.087
W/SALE,A D  25GM. CREAM,04/01/2020,2,3,1.669,1.808
MSQ,Zoloft,24/01/2020,2,28,1.749,1.893
ALKHUWAIR,NyQuill,02/02/2020,2,29,1.551,1.688
NOV 18TH,Zoloft,04/02/2020,2,17,1.749,1.893
HAIL,Lisinopril,21/01/2020,2,15,1.107,1.206
SQGM,AL CREAM 15GM,09/02/2020,2,6,0.913,1.026
SHELL,A D  25GM. CREAM,11/02/2020,2,2,1.669,1.808
MABELLA1,Sebastian 20GM CREAM,05/02/2020,2,13,1.534,1.638
SHELL,Zovirax,15/01/2020,2,22,1.774,1.897
W/SALE,Zoloft,05/02/2020,2,25,1.749,1.893
NOV 18TH,Advil,01/01/2020,2,10,0.497,0.582
MARS,Lisinopril,24/01/2020,2,3,1.107,1.206
MARS,Lisinopril,03/01/2020,2,24,1.107,1.206
SQGM,A D  25GM. CREAM,01/01/2020,2,22,1.669,1.808
SHELL,A 5 MG TAB,12/01/2020,2,9,1.128,1.218
SQGM,Advil,28/01/2020,2,4,0.497,0.582
MABELLA1,Risperdal,15/01/2020,2,20,0.975,1.07
SHELL,Zoloft,05/02/2020,2,23,1.749,1.893
HAIL,AM 10 MG TAB,02/02/2020,2,20,1.141,1.267
W/SALE,Risperdal,16/01/2020,2,18,0.975,1.07
NOV 18TH,BE PLUS 30G,24/01/2020,2,7,1.802,1.934
MSQ,Lisinopril,08/01/2020,2,3,1.107,1.206
W/SALE,Emend,06/01/2020,2,13,0.342,0.42
NOV 18TH,BE PLUS 30G,14/01/2020,2,7,1.802,1.934
SQGM,A 5 MG TAB,09/02/2020,2,14,1.128,1.218
SHELL,AL CREAM 15GM,04/01/2020,2,23,0.913,1.026
MSQ,Visine,06/02/2020,2,24,0.663,0.756
SHELL,A D  25GM. CREAM,08/02/2020,2,27,1.669,1.808
NOV 18TH,BON CREAM 15G,25/01/2020,2,6,0.793,0.887
HAIL,AL CREAM 15GM,16/02/2020,2,4,0.913,1.026
W/SALE,Advil,07/02/2020,2,19,0.497,0.582
SHELL,A 5 MG TAB,18/01/2020,2,18,1.128,1.218
MARS,BE PLUS 30G,13/02/2020,2,29,1.802,1.934
MSQ,Miralax,27/01/2020,2,19,1.921,2.087
ALKHUWAIR,Magne B6,31/01/2020,2,26,1.835,1.98
ALKHUWAIR,A D  25GM. CREAM,26/01/2020,2,24,1.669,1.808
ALKHUWAIR,A 5 MG TAB,12/01/2020,2,4,1.128,1.218
MARS,AM 10 MG TAB,13/02/2020,2,12,1.141,1.267
ALKHUWAIR,Emend,26/01/2020,2,23,0.342,0.42
SHELL,A D  25GM. CREAM,10/02/2020,2,16,1.669,1.808
W/SALE,Zovirax,28/01/2020,2,29,1.774,1.897
ALKHUWAIR,Zoloft,09/02/2020,2,22,1.749,1.893
NOV 18TH,AL CREAM 15GM,17/01/2020,2,25,0.913,1.026
ALKHUWAIR,Emend,05/01/2020,2,25,0.342,0.42
W/SALE,Magne B6,08/02/2020,2,21,1.835,1.98
SQGM,Zovirax,12/01/2020,2,29,1.774,1.897
MSQ,BE PLUS 30G,08/01/2020,2,12,1.802,1.934
SQGM,Advil,16/01/2020,2,27,0.497,0.582
NOV 18TH,BON CREAM 15G,16/02/2020,2,18,0.793,0.887
MABELLA1,Emend,04/02/2020,2,16,0.342,0.42
ALKHUWAIR,AL CREAM 15GM,14/01/2020,2,2,0.913,1.026
ALKHUWAIR,Lisinopril,08/02/2020,2,20,1.107,1.206
MARS,AM 10 MG TAB,12/01/2020,2,24,1.141,1.267
MSQ,BON CREAM 15G,22/01/2020,2,21,0.793,0.887
MARS,Miralax,03/01/2020,2,16,1.921,2.087
HAIL,Zoloft,12/02/2020,2,12,1.749,1.893
SHELL,AL CREAM 15GM,28/01/2020,2,23,0.913,1.026
SHELL,Magne B6,17/02/2020,2,19,1.835,1.98
MABELLA1,Lisinopril,22/01/2020,2,20,1.107,1.206
SQGM,A D  25GM. CREAM,23/01/2020,2,28,1.669,1.808
SHELL,BE PLUS 30G,10/02/2020,2,9,1.802,1.934
ALKHUWAIR,Zovirax,14/02/2020,2,24,1.774,1.897
MABELLA1,Sebastian 20GM CREAM,10/02/2020,2,11,1.534,1.638
MSQ,NyQuill,11/01/2020,2,5,1.551,1.688
SQGM,Emend,31/01/2020,2,28,0.342,0.42
MABELLA1,BON CREAM 15G,03/01/2020,2,29,0.793,0.887
W/SALE,Lisinopril,17/02/2020,2,17,1.107,1.206
NOV 18TH,Zovirax,02/02/2020,2,16,1.774,1.897
SQGM,Zovirax,18/01/2020,2,22,1.774,1.897
NOV 18TH,AL CREAM 15GM,17/02/2020,2,8,0.913,1.026
NOV 18TH,BON CREAM 15G,15/01/2020,2,6,0.793,0.887
MABELLA1,Lisinopril,03/02/2020,2,5,1.107,1.206
SQGM,Visine,20/01/2020,2,6,0.663,0.756
MARS,Zovirax,08/02/2020,2,27,1.774,1.897
HAIL,Risperdal,08/01/2020,2,7,0.975,1.07
MSQ,Advil,15/02/2020,2,12,0.497,0.582
SQGM,NyQuill,04/02/2020,2,10,1.551,1.688
NOV 18TH,Advil,14/01/2020,2,26,0.497,0.582
NOV 18TH,Risperdal,31/01/2020,2,18,0.975,1.07
MSQ,Amaryl,23/01/2020,2,16,2.007,2.169
ALKHUWAIR,Lisinopril,08/01/2020,2,10,1.107,1.206
ALKHUWAIR,Risperdal,14/02/2020,2,17,0.975,1.07
ALKHUWAIR,Magne B6,14/01/2020,2,20,1.835,1.98
W/SALE,Zoloft,02/02/2020,2,2,1.749,1.893
SHELL,Risperdal,10/02/2020,2,26,0.975,1.07
SHELL,Lisinopril,14/01/2020,2,4,1.107,1.206
MARS,BON CREAM 15G,16/01/2020,2,16,0.793,0.887
MARS,Zoloft,29/01/2020,2,10,1.749,1.893
NOV 18TH,A D  25GM. CREAM,04/01/2020,2,13,1.669,1.808
SHELL,Miralax,10/01/2020,2,18,1.921,2.087
MSQ,Advil,27/01/2020,2,1,0.497,0.582
HAIL,Lisinopril,03/01/2020,2,26,1.107,1.206
NOV 18TH,Lisinopril,14/01/2020,2,16,1.107,1.206
HAIL,Sebastian 20GM CREAM,15/01/2020,2,7,1.534,1.638
NOV 18TH,AL CREAM 15GM,31/01/2020,2,24,0.913,1.026
ALKHUWAIR,Risperdal,22/01/2020,2,20,0.975,1.07
HAIL,Magne B6,24/01/2020,2,18,1.835,1.98
ALKHUWAIR,NyQuill,15/02/2020,2,13,1.551,1.688
SHELL,AM 10 MG TAB,02/01/2020,2,2,1.141,1.267
SQGM,Zoloft,08/01/2020,2,10,1.749,1.893
NOV 18TH,Panadol,14/01/2020,2,26,0.21,0.29
NOV 18TH,Amaryl,13/01/2020,2,22,2.007,2.169
MSQ,Visine,22/01/2020,2,4,0.663,0.756
MSQ,AL CREAM 15GM,10/01/2020,2,2,0.913,1.026
SHELL,Zoloft,09/02/2020,2,3,1.749,1.893
MSQ,Sebastian 20GM CREAM,09/02/2020,2,22,1.534,1.638
ALKHUWAIR,NyQuill,03/01/2020,2,18,1.551,1.688
NOV 18TH,Miralax,22/01/2020,2,24,1.921,2.087
NOV 18TH,Sebastian 20GM CREAM,03/02/2020,2,23,1.534,1.638
MABELLA1,Miralax,23/01/2020,2,19,1.921,2.087
W/SALE,Advil,15/02/2020,2,10,0.497,0.582
HAIL,AL CREAM 15GM,13/02/2020,2,5,0.913,1.026
MARS,AL CREAM 15GM,10/01/2020,2,1,0.913,1.026
SQGM,Zoloft,03/01/2020,2,24,1.749,1.893
HAIL,AL CREAM 15GM,04/01/2020,2,7,0.913,1.026
MABELLA1,AM 10 MG TAB,28/01/2020,2,11,1.141,1.267
MSQ,Advil,20/01/2020,2,6,0.497,0.582
NOV 18TH,NyQuill,02/01/2020,1,8,1.551,1.688
ALKHUWAIR,Emend,07/02/2020,1,11,0.342,0.42
SQGM,BE PLUS 30G,10/01/2020,1,14,1.802,1.934
SQGM,BE PLUS 30G,04/01/2020,1,3,1.802,1.934
ALKHUWAIR,Magne B6,25/01/2020,1,29,1.835,1.98
SQGM,Sebastian 20GM CREAM,02/01/2020,1,27,1.534,1.638
MABELLA1,AM 10 MG TAB,13/02/2020,1,26,1.141,1.267
HAIL,Miralax,20/01/2020,1,25,1.921,2.087
NOV 18TH,Emend,16/01/2020,1,5,0.342,0.42
SHELL,BON CREAM 15G,29/01/2020,1,19,0.793,0.887
SHELL,Panadol,14/01/2020,1,21,0.21,0.29
ALKHUWAIR,Advil,24/01/2020,1,9,0.497,0.582
SHELL,Emend,08/01/2020,1,1,0.342,0.42
SQGM,BE PLUS 30G,04/02/2020,1,8,1.802,1.934
NOV 18TH,Zoloft,08/01/2020,1,29,1.749,1.893
SHELL,Amaryl,22/01/2020,1,10,2.007,2.169
MARS,AM 10 MG TAB,04/01/2020,1,12,1.141,1.267
SQGM,A D  25GM. CREAM,19/01/2020,1,14,1.669,1.808
NOV 18TH,AL CREAM 15GM,15/02/2020,1,6,0.913,1.026
NOV 18TH,Lisinopril,05/01/2020,1,6,1.107,1.206
MABELLA1,Zovirax,16/02/2020,1,4,1.774,1.897
SQGM,AM 10 MG TAB,24/01/2020,1,8,1.141,1.267
SHELL,A 5 MG TAB,05/01/2020,1,24,1.128,1.218
ALKHUWAIR,Risperdal,14/01/2020,1,28,0.975,1.07
SQGM,Visine,15/02/2020,1,16,0.663,0.756
MABELLA1,NyQuill,04/01/2020,1,10,1.551,1.688
SHELL,Magne B6,15/01/2020,1,27,1.835,1.98
NOV 18TH,Zoloft,16/02/2020,1,1,1.749,1.893
HAIL,Amaryl,07/01/2020,1,8,2.007,2.169
MSQ,NyQuill,24/01/2020,1,9,1.551,1.688
W/SALE,A D  25GM. CREAM,13/02/2020,1,4,1.669,1.808
NOV 18TH,Advil,11/02/2020,1,13,0.497,0.582
MABELLA1,Lisinopril,19/01/2020,1,19,1.107,1.206
SHELL,A D  25GM. CREAM,14/01/2020,1,9,1.669,1.808
NOV 18TH,A 5 MG TAB,21/01/2020,1,4,1.128,1.218
MARS,Advil,02/01/2020,1,4,0.497,0.582
NOV 18TH,Magne B6,03/01/2020,1,15,1.835,1.98
MABELLA1,Miralax,24/01/2020,1,2,1.921,2.087
SQGM,BON CREAM 15G,05/01/2020,1,5,0.793,0.887
MSQ,Miralax,30/01/2020,1,11,1.921,2.087
MARS,Zovirax,02/01/2020,1,18,1.774,1.897
SHELL,Risperdal,11/02/2020,1,16,0.975,1.07
ALKHUWAIR,NyQuill,15/02/2020,1,10,1.551,1.688
MSQ,Sebastian 20GM CREAM,12/02/2020,1,6,1.534,1.638
HAIL,Zovirax,03/02/2020,1,21,1.774,1.897
SQGM,Miralax,13/01/2020,1,13,1.921,2.087
HAIL,Amaryl,12/01/2020,1,14,2.007,2.169
HAIL,Miralax,01/02/2020,1,23,1.921,2.087
SHELL,AM 10 MG TAB,31/01/2020,1,29,1.141,1.267
W/SALE,Zoloft,17/01/2020,1,18,1.749,1.893
MABELLA1,Zovirax,04/01/2020,1,19,1.774,1.897
SHELL,BE PLUS 30G,22/01/2020,1,13,1.802,1.934
NOV 18TH,Lisinopril,10/02/2020,1,23,1.107,1.206
MABELLA1,A 5 MG TAB,12/01/2020,1,5,1.128,1.218
MABELLA1,Amaryl,15/02/2020,1,21,2.007,2.169
MARS,Lisinopril,09/02/2020,1,20,1.107,1.206
ALKHUWAIR,Panadol,26/01/2020,1,18,0.21,0.29
W/SALE,Panadol,17/01/2020,1,28,0.21,0.29
MABELLA1,A D  25GM. CREAM,07/01/2020,1,14,1.669,1.808
MSQ,Amaryl,26/01/2020,1,9,2.007,2.169
MABELLA1,A 5 MG TAB,16/02/2020,1,2,1.128,1.218
MARS,Amaryl,04/01/2020,1,26,2.007,2.169
HAIL,Magne B6,10/02/2020,1,27,1.835,1.98
MSQ,Lisinopril,03/02/2020,1,2,1.107,1.206
SQGM,Miralax,25/01/2020,1,29,1.921,2.087
W/SALE,A D  25GM. CREAM,13/01/2020,1,23,1.669,1.808
HAIL,BON CREAM 15G,14/02/2020,1,29,0.793,0.887
MABELLA1,Panadol,08/02/2020,1,25,0.21,0.29
ALKHUWAIR,BE PLUS 30G,08/02/2020,1,24,1.802,1.934
W/SALE,BE PLUS 30G,30/01/2020,1,14,1.802,1.934
SQGM,AM 10 MG TAB,07/02/2020,1,10,1.141,1.267
HAIL,Advil,09/02/2020,1,9,0.497,0.582
MABELLA1,Zovirax,10/02/2020,1,18,1.774,1.897
NOV 18TH,Sebastian 20GM CREAM,14/01/2020,1,23,1.534,1.638
SQGM,Zovirax,23/01/2020,1,27,1.774,1.897
SQGM,AM 10 MG TAB,15/02/2020,1,18,1.141,1.267
SHELL,Sebastian 20GM CREAM,07/01/2020,1,13,1.534,1.638
W/SALE,Visine,06/02/2020,1,17,0.663,0.756
HAIL,A 5 MG TAB,26/01/2020,1,10,1.128,1.218
SQGM,Lisinopril,26/01/2020,1,2,1.107,1.206
SQGM,Advil,02/01/2020,1,25,0.497,0.582
SQGM,NyQuill,03/01/2020,1,25,1.551,1.688
ALKHUWAIR,Zovirax,30/01/2020,1,8,1.774,1.897
ALKHUWAIR,A 5 MG TAB,27/01/2020,1,10,1.128,1.218
NOV 18TH,Sebastian 20GM CREAM,11/01/2020,1,26,1.534,1.638
MARS,Emend,07/02/2020,1,15,0.342,0.42
HAIL,Panadol,21/01/2020,1,6,0.21,0.29
SHELL,AM 10 MG TAB,12/02/2020,1,9,1.141,1.267
ALKHUWAIR,Zoloft,15/02/2020,1,3,1.749,1.893
W/SALE,Visine,13/01/2020,1,2,0.663,0.756
MSQ,Panadol,14/01/2020,1,10,0.21,0.29
MSQ,AL CREAM 15GM,11/01/2020,1,4,0.913,1.026
MABELLA1,A D  25GM. CREAM,19/01/2020,1,12,1.669,1.808
SHELL,AM 10 MG TAB,06/01/2020,1,23,1.141,1.267
NOV 18TH,AM 10 MG TAB,11/01/2020,1,9,1.141,1.267
MARS,AL CREAM 15GM,04/02/2020,1,28,0.913,1.026
MABELLA1,BE PLUS 30G,24/01/2020,1,3,1.802,1.934
W/SALE,Risperdal,16/01/2020,1,15,0.975,1.07
ALKHUWAIR,Panadol,26/01/2020,1,29,0.21,0.29
ALKHUWAIR,Risperdal,03/02/2020,1,11,0.975,1.07
HAIL,Zoloft,16/01/2020,1,4,1.749,1.893
HAIL,Visine,15/02/2020,1,9,0.663,0.756
HAIL,Zoloft,05/01/2020,1,7,1.749,1.893
ALKHUWAIR,Emend,22/01/2020,1,8,0.342,0.42
NOV 18TH,AL CREAM 15GM,23/01/2020,1,27,0.913,1.026
MSQ,Zoloft,30/01/2020,1,26,1.749,1.893
MSQ,AL CREAM 15GM,02/02/2020,1,1,0.913,1.026
MABELLA1,BON CREAM 15G,21/01/2020,1,23,0.793,0.887
MARS,Advil,04/02/2020,1,3,0.497,0.582
ALKHUWAIR,Advil,10/02/2020,1,10,0.497,0.582
MSQ,Advil,27/01/2020,1,27,0.497,0.582
MARS,A D  25GM. CREAM,31/01/2020,1,20,1.669,1.808
MSQ,AL CREAM 15GM,03/02/2020,1,13,0.913,1.026
SHELL,Miralax,15/01/2020,1,15,1.921,2.087
SQGM,BON CREAM 15G,22/01/2020,1,4,0.793,0.887
W/SALE,NyQuill,08/02/2020,1,28,1.551,1.688
MSQ,BON CREAM 15G,12/02/2020,1,23,0.793,0.887
MABELLA1,BE PLUS 30G,05/02/2020,1,27,1.802,1.934
MSQ,A 5 MG TAB,02/01/2020,1,29,1.128,1.218
W/SALE,Magne B6,14/02/2020,1,10,1.835,1.98
W/SALE,AM 10 MG TAB,02/01/2020,1,19,1.141,1.267
MARS,Visine,04/02/2020,1,3,0.663,0.756
HAIL,Amaryl,13/01/2020,1,18,2.007,2.169
MABELLA1,Panadol,11/02/2020,1,21,0.21,0.29
HAIL,Zovirax,15/01/2020,1,13,1.774,1.897
NOV 18TH,BE PLUS 30G,14/01/2020,1,24,1.802,1.934
W/SALE,Advil,16/01/2020,1,28,0.497,0.582
ALKHUWAIR,Visine,15/01/2020,1,10,0.663,0.756
HAIL,BON CREAM 15G,18/01/2020,1,14,0.793,0.887
MARS,Risperdal,05/02/2020,1,18,0.975,1.07
HAIL,NyQuill,15/02/2020,1,6,1.551,1.688
W/SALE,BON CREAM 15G,30/01/2020,1,1,0.793,0.887
HAIL,Magne B6,04/02/2020,1,16,1.835,1.98
SQGM,Panadol,17/02/2020,1,8,0.21,0.29
NOV 18TH,Emend,26/01/2020,1,2,0.342,0.42
NOV 18TH,Zovirax,12/01/2020,1,2,1.774,1.897
SQGM,AM 10 MG TAB,03/01/2020,1,8,1.141,1.267
MSQ,NyQuill,31/01/2020,1,1,1.551,1.688
HAIL,Risperdal,02/02/2020,1,28,0.975,1.07
MARS,Miralax,18/01/2020,1,3,1.921,2.087
W/SALE,Miralax,04/01/2020,1,25,1.921,2.087
HAIL,AL CREAM 15GM,09/02/2020,1,4,0.913,1.026
MABELLA1,Emend,05/02/2020,1,4,0.342,0.42
NOV 18TH,Magne B6,05/02/2020,1,2,1.835,1.98
MABELLA1,Miralax,27/01/2020,1,10,1.921,2.087
W/SALE,Panadol,23/01/2020,1,24,0.21,0.29
SQGM,Advil,14/01/2020,1,28,0.497,0.582
MARS,Risperdal,06/02/2020,1,23,0.975,1.07
ALKHUWAIR,Amaryl,18/01/2020,1,29,2.007,2.169
W/SALE,BE PLUS 30G,05/02/2020,1,10,1.802,1.934
NOV 18TH,Risperdal,11/01/2020,1,12,0.975,1.07
MABELLA1,Risperdal,02/01/2020,1,20,0.975,1.07
NOV 18TH,Panadol,16/02/2020,1,26,0.21,0.29
MABELLA1,Zovirax,09/02/2020,1,29,1.774,1.897
SHELL,Zoloft,05/02/2020,1,4,1.749,1.893
MARS,AM 10 MG TAB,28/01/2020,1,16,1.141,1.267
W/SALE,NyQuill,01/01/2020,1,29,1.551,1.688
NOV 18TH,Miralax,31/01/2020,1,13,1.921,2.087
HAIL,Zovirax,06/01/2020,1,6,1.774,1.897
MSQ,Magne B6,22/01/2020,1,22,1.835,1.98
ALKHUWAIR,Visine,02/01/2020,1,18,0.663,0.756
SHELL,Risperdal,31/01/2020,1,19,0.975,1.07
MABELLA1,Emend,20/01/2020,1,6,0.342,0.42
SHELL,Risperdal,06/01/2020,1,10,0.975,1.07
SQGM,A 5 MG TAB,06/02/2020,1,27,1.128,1.218
MARS,Zoloft,11/01/2020,1,1,1.749,1.893
SHELL,Visine,07/01/2020,1,25,0.663,0.756
MSQ,NyQuill,14/01/2020,1,27,1.551,1.688
NOV 18TH,Magne B6,25/01/2020,1,1,1.835,1.98
SHELL,NyQuill,03/02/2020,1,28,1.551,1.688
SQGM,A 5 MG TAB,24/01/2020,1,23,1.128,1.218
MABELLA1,AM 10 MG TAB,08/02/2020,1,21,1.141,1.267
NOV 18TH,Risperdal,25/01/2020,1,1,0.975,1.07
SQGM,Lisinopril,13/02/2020,1,17,1.107,1.206
ALKHUWAIR,A 5 MG TAB,15/02/2020,1,18,1.128,1.218
MABELLA1,Sebastian 20GM CREAM,18/01/2020,1,16,1.534,1.638
NOV 18TH,Zovirax,18/01/2020,1,18,1.774,1.897
NOV 18TH,Emend,09/01/2020,1,13,0.342,0.42
W/SALE,A D  25GM. CREAM,17/01/2020,1,21,1.669,1.808
SHELL,Zoloft,15/01/2020,1,11,1.749,1.893
MABELLA1,AL CREAM 15GM,29/01/2020,1,14,0.913,1.026
MSQ,Risperdal,07/01/2020,1,2,0.975,1.07
SQGM,BE PLUS 30G,05/02/2020,1,15,1.802,1.934
ALKHUWAIR,BON CREAM 15G,06/01/2020,1,13,0.793,0.887
SHELL,A D  25GM. CREAM,31/01/2020,1,27,1.669,1.808
SQGM,Zoloft,05/01/2020,1,3,1.749,1.893
SHELL,A D  25GM. CREAM,12/02/2020,1,18,1.669,1.808
MABELLA1,Emend,15/02/2020,1,17,0.342,0.42
SQGM,Miralax,05/02/2020,1,3,1.921,2.087
SHELL,Risperdal,31/01/2020,1,14,0.975,1.07
SQGM,BE PLUS 30G,29/01/2020,1,10,1.802,1.934
NOV 18TH,Zoloft,06/01/2020,1,1,1.749,1.893
ALKHUWAIR,Zoloft,29/01/2020,1,27,1.749,1.893
MABELLA1,Zovirax,29/01/2020,1,5,1.774,1.897
ALKHUWAIR,Panadol,11/02/2020,1,3,0.21,0.29
NOV 18TH,BE PLUS 30G,07/01/2020,1,17,1.802,1.934
HAIL,Miralax,06/02/2020,1,14,1.921,2.087
MSQ,AM 10 MG TAB,31/01/2020,1,18,1.141,1.267
W/SALE,Panadol,28/01/2020,1,18,0.21,0.29
MSQ,Miralax,11/01/2020,1,21,1.921,2.087
W/SALE,Sebastian 20GM CREAM,02/02/2020,1,21,1.534,1.638
SHELL,Sebastian 20GM CREAM,01/02/2020,1,14,1.534,1.638
W/SALE,Lisinopril,27/01/2020,1,5,1.107,1.206
MSQ,AM 10 MG TAB,14/01/2020,1,9,1.141,1.267
MABELLA1,Panadol,15/01/2020,1,26,0.21,0.29
MABELLA1,A 5 MG TAB,14/02/2020,1,1,1.128,1.218
MABELLA1,NyQuill,02/02/2020,1,28,1.551,1.688
NOV 18TH,Magne B6,17/01/2020,1,19,1.835,1.98
MARS,Lisinopril,09/01/2020,1,23,1.107,1.206
NOV 18TH,Magne B6,15/01/2020,1,14,1.835,1.98
SHELL,Zoloft,22/01/2020,1,16,1.749,1.893
HAIL,Miralax,05/02/2020,1,4,1.921,2.087
MSQ,A 5 MG TAB,12/02/2020,1,13,1.128,1.218
ALKHUWAIR,A D  25GM. CREAM,08/01/2020,1,13,1.669,1.808
MARS,NyQuill,25/01/2020,1,7,1.551,1.688
HAIL,Sebastian 20GM CREAM,05/02/2020,1,22,1.534,1.638
MARS,Emend,26/01/2020,1,22,0.342,0.42
MABELLA1,Sebastian 20GM CREAM,21/01/2020,1,7,1.534,1.638
MARS,Risperdal,26/01/2020,1,20,0.975,1.07
SQGM,NyQuill,17/02/2020,1,4,1.551,1.688
SQGM,BON CREAM 15G,08/01/2020,1,29,0.793,0.887
HAIL,Zoloft,13/01/2020,1,21,1.749,1.893
NOV 18TH,A D  25GM. CREAM,06/02/2020,1,4,1.669,1.808
W/SALE,Emend,22/01/2020,1,25,0.342,0.42
MARS,A 5 MG TAB,21/01/2020,1,16,1.128,1.218
HAIL,A D  25GM. CREAM,26/01/2020,1,28,1.669,1.808
MABELLA1,Advil,22/01/2020,1,12,0.497,0.582
MABELLA1,A D  25GM. CREAM,10/01/2020,1,22,1.669,1.808
W/SALE,Visine,15/02/2020,1,10,0.663,0.756
NOV 18TH,Advil,02/02/2020,1,15,0.497,0.582
SHELL,Amaryl,16/01/2020,1,1,2.007,2.169
ALKHUWAIR,Zoloft,07/02/2020,1,11,1.749,1.893
SQGM,A D  25GM. CREAM,17/02/2020,1,1,1.669,1.808
MARS,Magne B6,08/01/2020,1,13,1.835,1.98
HAIL,AL CREAM 15GM,28/01/2020,1,8,0.913,1.026
NOV 18TH,AL CREAM 15GM,03/02/2020,1,18,0.913,1.026
MSQ,Magne B6,16/02/2020,1,24,1.835,1.98
MARS,AM 10 MG TAB,31/01/2020,1,10,1.141,1.267
HAIL,Advil,11/01/2020,1,23,0.497,0.582
NOV 18TH,AL CREAM 15GM,09/01/2020,1,4,0.913,1.026
MABELLA1,Zovirax,12/01/2020,1,14,1.774,1.897
